transaction_id,amount,time,merchant,location
2471,253.6489023883006,8,travel,Mumbai
2472,318.19362473096805,21,electronics,Mumbai
2473,160.70069836825087,20,electronics,Delhi
2474,130.94776984231126,11,restaurant,Delhi
2475,215.19092978024378,10,travel,Mumbai
2476,236.07812525630717,1,electronics,Pune
2477,188.45668130776156,17,travel,Mumbai
2478,272.6630331660517,8,electronics,Delhi
2479,133.06971001383755,1,restaurant,Mumbai
2480,234.64593115158056,1,travel,Delhi
2481,169.70695896205532,2,electronics,Mumbai
2482,285.9688953103648,15,electronics,Bangalore
2483,299.62576765840595,18,electronics,Mumbai
2484,161.6671706108326,3,electronics,Pune
2485,172.522143204571,22,restaurant,Delhi
2486,242.9793943489901,17,travel,Bangalore
2487,180.64346751052426,19,travel,Delhi
2488,197.7294391033881,17,grocery,Delhi
2489,201.2694210271205,9,travel,Pune
2490,104.01634219011719,10,grocery,Mumbai
2491,199.30811269528814,16,electronics,Pune
2492,165.5136112967913,23,restaurant,Mumbai
2493,175.3438588800114,22,restaurant,Bangalore
2494,272.1816001734407,23,electronics,Pune
2495,137.1746552860372,19,grocery,Pune
2496,240.66025933739886,15,electronics,Delhi
2497,186.05185348340956,19,restaurant,Pune
2498,186.01199157520827,12,restaurant,Mumbai
2499,239.51859480258557,1,travel,Pune
2500,217.00256472844453,23,grocery,Pune
2501,228.53064986097655,1,travel,Bangalore
2502,248.40923302664305,13,restaurant,Mumbai
2503,183.43458084083386,3,restaurant,Delhi
2504,169.38816327461248,16,travel,Mumbai
2505,145.7424736721101,12,travel,Bangalore
2506,158.72947350105224,3,restaurant,Mumbai
2507,347.45472126543626,2,travel,Mumbai
2508,262.23397903683934,11,travel,Pune
2509,132.44628168959895,21,grocery,Pune
2510,133.87710216282147,22,restaurant,Mumbai
2511,224.09330308592456,7,electronics,Mumbai
2512,227.36323986889835,1,grocery,Delhi
2513,227.44419176586823,5,electronics,Bangalore
2514,187.2522103223151,21,travel,Pune
2515,193.72728699985498,9,travel,Pune
2516,216.39397620796788,11,electronics,Pune
2517,204.2946503146665,20,travel,Pune
2518,89.03498136262324,9,travel,Mumbai
2519,188.5100184712403,9,grocery,Mumbai
2520,157.4296782869843,22,electronics,Delhi
2521,208.7605709454256,2,grocery,Pune
2522,349.2629501301705,19,electronics,Pune
2523,218.37408327371523,9,grocery,Mumbai
2524,184.3235156913801,8,restaurant,Delhi
2525,246.0900750988626,19,restaurant,Mumbai
2526,224.13439436046065,18,electronics,Pune
2527,221.00472452259206,13,restaurant,Pune
2528,230.34252966078355,1,grocery,Bangalore
2529,302.8271782414771,4,electronics,Bangalore
2530,143.45557823370422,19,restaurant,Bangalore
2531,223.68160384057273,7,restaurant,Delhi
2532,153.6809435009231,6,electronics,Mumbai
2533,227.7756323171124,5,restaurant,Pune
2534,154.06567442569528,10,restaurant,Pune
2535,179.13165931974578,11,electronics,Delhi
2536,185.24550428810468,17,restaurant,Pune
2537,248.79083596723547,18,restaurant,Pune
2538,245.9227221971207,9,restaurant,Mumbai
2539,137.71413117768077,20,restaurant,Bangalore
2540,202.74670554999244,13,travel,Bangalore
2541,164.52100726254136,2,electronics,Delhi
2542,137.0747544662333,17,travel,Bangalore
2543,189.1491474787815,23,travel,Bangalore
2544,184.57586057720903,14,grocery,Delhi
2545,321.3358243172761,5,travel,Delhi
2546,221.64799126803481,9,travel,Bangalore
2547,131.11912496228814,11,grocery,Mumbai
2548,171.7612997914529,6,restaurant,Delhi
2549,251.06916477146993,16,restaurant,Pune
2550,304.4221386434963,0,travel,Delhi
2551,120.70083438810208,17,grocery,Pune
2552,106.00378074304774,14,restaurant,Delhi
2553,293.5482587685891,18,grocery,Delhi
2554,219.4807088685452,0,electronics,Bangalore
2555,156.58536340618167,4,electronics,Bangalore
2556,226.73145430612178,14,electronics,Bangalore
2557,68.21261304915612,2,electronics,Mumbai
2558,200.16877532985805,0,travel,Bangalore
2559,216.39105864215426,7,electronics,Bangalore
2560,246.2135069768915,11,electronics,Delhi
2561,149.30520238537312,21,grocery,Delhi
2562,204.28435807016794,18,restaurant,Mumbai
2563,153.72876869702063,11,grocery,Pune
2564,212.76918778371586,12,travel,Delhi
2565,155.2326838818488,0,electronics,Delhi
2566,179.59495804198897,18,restaurant,Pune
2567,150.20923026048854,5,restaurant,Mumbai
2568,232.55681209118285,7,electronics,Delhi
2569,242.92255583283327,3,electronics,Bangalore
2570,188.26897150212932,4,travel,Mumbai
2571,201.91189974800142,21,travel,Pune
2572,127.5704292683228,6,electronics,Pune
2573,185.01616759966066,22,electronics,Bangalore
2574,197.48976914791277,3,electronics,Bangalore
2575,331.03965455149876,19,electronics,Bangalore
2576,144.4016487112918,3,restaurant,Mumbai
2577,273.20886193762186,14,travel,Pune
2578,249.8429386732904,20,electronics,Bangalore
2579,214.03182022450682,4,electronics,Bangalore
2580,287.9310242097567,23,restaurant,Pune
2581,218.60527363034313,8,grocery,Delhi
2582,219.45795978339643,1,electronics,Mumbai
2583,197.34396734912272,6,restaurant,Delhi
2584,261.1784441209314,16,restaurant,Bangalore
2585,254.82346169054418,15,grocery,Mumbai
2586,168.71613562518937,16,travel,Delhi
2587,134.03764027006162,19,travel,Pune
2588,189.85096813021715,22,travel,Bangalore
2589,159.99807178011767,1,electronics,Mumbai
2590,196.82377126923225,10,travel,Mumbai
2591,261.87190673420696,1,electronics,Mumbai
2592,177.1349172456605,0,electronics,Mumbai
2593,197.85883093442126,1,restaurant,Bangalore
2594,202.90113674041976,22,travel,Bangalore
2595,242.42154411026422,8,travel,Pune
2596,87.65553330076973,21,travel,Pune
2597,169.66498526173515,1,electronics,Pune
2598,210.56418461397362,14,electronics,Delhi
2599,260.00394782134305,9,travel,Pune
2600,175.40487762468973,14,electronics,Bangalore
2601,106.17236469790629,9,electronics,Delhi
2602,230.9855722983068,22,grocery,Bangalore
2603,168.23188055871853,16,grocery,Delhi
2604,140.51666704548194,8,travel,Pune
2605,168.7827305143388,17,travel,Pune
2606,190.77373211720752,3,grocery,Pune
2607,169.76276677308937,8,electronics,Delhi
2608,89.72169714504655,15,electronics,Bangalore
2609,244.8533098443566,3,restaurant,Mumbai
2610,263.7437520639361,15,travel,Bangalore
2611,232.5760995669753,18,travel,Pune
2612,143.11571647875917,0,travel,Delhi
2613,189.9254233026241,22,restaurant,Delhi
2614,199.6739342385271,5,restaurant,Pune
2615,229.93971947809553,9,electronics,Delhi
2616,233.41702443590404,15,grocery,Pune
2617,163.29131006107522,3,grocery,Bangalore
2618,204.099777820678,21,grocery,Delhi
2619,222.86402023076207,21,electronics,Mumbai
2620,272.7911161073383,12,grocery,Delhi
2621,235.22532699123616,15,restaurant,Pune
2622,239.45283436877594,19,restaurant,Mumbai
2623,204.19133139646806,5,travel,Pune
2624,270.5229572601752,10,grocery,Delhi
2625,220.48813979797487,23,restaurant,Mumbai
2626,156.9456044913215,2,travel,Mumbai
2627,270.16849850625954,19,grocery,Delhi
2628,234.8951636269514,9,grocery,Mumbai
2629,177.8477989435759,0,restaurant,Bangalore
2630,176.02535163003785,19,travel,Mumbai
2631,214.8287772570381,10,travel,Mumbai
2632,223.15923976337925,11,restaurant,Bangalore
2633,209.8646132815603,13,restaurant,Pune
2634,215.56543367214425,7,restaurant,Pune
2635,284.997868728819,10,grocery,Bangalore
2636,253.57715761174427,3,restaurant,Mumbai
2637,209.5317795632512,6,restaurant,Delhi
2638,247.06552903837417,9,electronics,Bangalore
2639,148.37380482362303,18,restaurant,Delhi
2640,219.89635249734044,3,restaurant,Pune
2641,290.4653174866555,1,grocery,Bangalore
2642,189.0977052303813,20,travel,Delhi
2643,157.61830356904576,17,grocery,Mumbai
2644,167.39555557034697,13,electronics,Bangalore
2645,145.5183481328806,15,restaurant,Delhi
2646,160.76190459361482,21,restaurant,Bangalore
2647,181.47459507049854,10,restaurant,Bangalore
2648,129.7216490410679,9,restaurant,Pune
2649,200.78091669748017,16,restaurant,Pune
2650,245.11385868933235,13,restaurant,Mumbai
2651,154.61219099265398,21,electronics,Pune
2652,275.9641961820885,3,restaurant,Pune
2653,225.53960442637973,18,restaurant,Pune
2654,251.52902928120287,1,restaurant,Delhi
2655,167.10827230739315,6,electronics,Bangalore
2656,242.72626135333078,8,restaurant,Pune
2657,145.40330498023434,18,electronics,Delhi
2658,244.51237504182544,15,grocery,Bangalore
2659,208.59196698967656,21,restaurant,Pune
2660,227.6625609992392,15,travel,Pune
2661,141.22026971875744,17,electronics,Bangalore
2662,155.24650788616975,22,grocery,Delhi
2663,229.86141091266924,20,electronics,Delhi
2664,152.58259978878996,20,electronics,Mumbai
2665,223.16031460495614,10,grocery,Bangalore
2666,131.6431096769877,6,restaurant,Mumbai
2667,242.4087106333334,8,restaurant,Delhi
2668,138.37383426157453,3,electronics,Pune
2669,227.61499688397618,12,grocery,Mumbai
2670,231.28154668230005,3,restaurant,Delhi
2671,165.16140907852125,18,electronics,Delhi
2672,229.10132835423633,1,travel,Pune
2673,213.0221131666778,8,grocery,Bangalore
2674,173.0579071903631,11,travel,Delhi
2675,149.57226579618958,1,travel,Mumbai
2676,101.86871541637105,5,electronics,Pune
2677,217.48250236498467,4,grocery,Bangalore
2678,121.75986143189725,4,restaurant,Bangalore
2679,204.76720997206542,19,restaurant,Bangalore
2680,186.82758919588755,21,electronics,Delhi
2681,233.95713877190977,4,restaurant,Bangalore
2682,184.8977250255068,3,restaurant,Delhi
2683,183.52761068264545,8,travel,Pune
2684,236.59353521441477,21,travel,Pune
2685,216.75290145420587,9,grocery,Bangalore
2686,215.8077978591389,15,travel,Pune
2687,223.46337949042632,9,restaurant,Mumbai
2688,123.2213938396447,9,grocery,Mumbai
2689,237.8394339993491,18,grocery,Delhi
2690,230.6234397006801,9,electronics,Bangalore
2691,149.16584357117515,5,travel,Delhi
2692,187.79597631628994,16,grocery,Pune
2693,198.03463561861844,4,restaurant,Bangalore
2694,193.27516077991336,5,grocery,Delhi
2695,216.69299832842674,23,grocery,Bangalore
2696,271.5683390915592,14,electronics,Bangalore
2697,254.08833638364143,18,restaurant,Delhi
2698,134.3890403284297,17,restaurant,Bangalore
2699,231.10349951530245,3,travel,Pune
2700,266.4466659767705,7,restaurant,Mumbai
2701,219.34042603446014,15,grocery,Mumbai
2702,254.54902125929834,23,restaurant,Bangalore
2703,300.61352228503824,18,restaurant,Mumbai
2704,251.18547730534908,19,grocery,Bangalore
2705,212.46542978208643,2,electronics,Delhi
2706,252.25442370423767,9,travel,Pune
2707,207.24439165484455,1,travel,Mumbai
2708,201.1951521642478,3,electronics,Delhi
2709,182.42928821431337,5,grocery,Pune
2710,278.1706679416054,10,travel,Mumbai
2711,159.07856670289993,13,electronics,Mumbai
2712,276.61838623390577,15,electronics,Pune
2713,224.99320618701856,20,electronics,Delhi
2714,130.03469125990293,18,travel,Delhi
2715,218.3824646495711,1,travel,Mumbai
2716,94.9986746174188,16,travel,Pune
2717,231.2754008415518,8,travel,Delhi
2718,244.26157414944956,16,restaurant,Pune
2719,170.38220221739732,14,electronics,Pune
2720,206.17738479777913,6,restaurant,Mumbai
2721,297.7078716875143,21,electronics,Pune
2722,174.71266478690316,22,travel,Pune
2723,147.05462064716997,18,travel,Bangalore
2724,274.08317012312995,2,restaurant,Pune
2725,298.12935952653976,0,grocery,Delhi
2726,200.18478359239236,3,travel,Mumbai
2727,250.5731517704178,17,grocery,Mumbai
2728,267.07379577654405,7,electronics,Pune
2729,162.8757883730808,18,restaurant,Pune
2730,175.7347082316066,22,grocery,Delhi
2731,261.54372565773673,22,grocery,Bangalore
2732,284.25071393542544,5,travel,Mumbai
2733,228.14404300871774,0,grocery,Bangalore
2734,156.0092823248973,7,grocery,Delhi
2735,299.353055584972,0,electronics,Mumbai
2736,173.45145510940176,18,restaurant,Delhi
2737,183.2431109414274,10,travel,Pune
2738,217.11689172448106,20,travel,Delhi
2739,277.70802103573874,23,grocery,Pune
2740,242.6987988276112,14,electronics,Bangalore
2741,220.74327501809552,22,grocery,Mumbai
2742,223.1644265059053,10,grocery,Mumbai
2743,202.1757334321733,18,travel,Bangalore
2744,227.90697572592532,20,grocery,Pune
2745,73.52199611528485,9,grocery,Mumbai
2746,185.16962704651007,23,electronics,Delhi
2747,212.06609674583905,11,travel,Pune
2748,142.44929581902466,0,restaurant,Mumbai
2749,219.316165890578,23,electronics,Delhi
2750,189.77643895069392,6,electronics,Delhi
2751,287.7737849157745,16,electronics,Mumbai
2752,278.6509862607428,9,travel,Bangalore
2753,176.70972154409185,5,grocery,Bangalore
2754,192.45811442166524,16,restaurant,Mumbai
2755,196.30262171958037,17,travel,Delhi
2756,177.41702619201885,4,grocery,Bangalore
2757,209.75124920140632,17,electronics,Bangalore
2758,162.08589655562048,16,travel,Bangalore
2759,143.4692332531237,21,grocery,Pune
2760,231.13556119501342,15,restaurant,Bangalore
2761,231.47647921109055,7,restaurant,Mumbai
2762,159.78421201700039,23,grocery,Mumbai
2763,244.76777153812998,12,travel,Pune
2764,168.42111354173343,23,electronics,Pune
2765,212.65826190189907,15,grocery,Mumbai
2766,241.0172006306228,10,electronics,Pune
2767,198.31937176481435,5,restaurant,Bangalore
2768,222.73704560705673,2,grocery,Delhi
2769,174.17851780562142,0,restaurant,Delhi
2770,190.17667082859515,17,electronics,Delhi
2771,189.707028455983,4,electronics,Mumbai
2772,162.67108267298806,12,grocery,Pune
2773,191.1612918442109,9,grocery,Delhi
2774,122.56908505681267,4,grocery,Bangalore
2775,175.44231264289476,13,restaurant,Bangalore
2776,185.75622533151645,16,electronics,Bangalore
2777,187.191012375231,0,electronics,Pune
2778,187.92512770646107,1,restaurant,Delhi
2779,196.91179000699356,6,grocery,Bangalore
2780,223.9720759043032,9,travel,Pune
2781,243.72585370662614,19,grocery,Bangalore
2782,167.51173865758665,6,travel,Delhi
2783,139.83995723054278,23,travel,Delhi
2784,147.89777938784485,15,restaurant,Delhi
2785,175.63985394025366,4,electronics,Delhi
2786,182.40393410917454,11,electronics,Delhi
2787,161.50019669012713,16,electronics,Bangalore
2788,135.19416678750528,15,electronics,Delhi
2789,177.1939586262906,19,restaurant,Bangalore
2790,209.07133100569857,15,travel,Delhi
2791,229.75147329177824,18,electronics,Bangalore
2792,172.12884734458393,14,travel,Delhi
2793,179.3501088928283,11,restaurant,Bangalore
2794,153.66508455763446,20,grocery,Delhi
2795,198.42804148126118,9,restaurant,Pune
2796,157.57856829045926,21,electronics,Bangalore
2797,228.65639066206,1,grocery,Pune
2798,110.70667540329444,6,restaurant,Bangalore
2799,182.01851637737687,12,restaurant,Bangalore
2800,215.0553669595871,2,travel,Bangalore
2801,209.19172581612523,14,restaurant,Mumbai
2802,334.65168319902483,0,grocery,Delhi
2803,217.49000122839539,2,restaurant,Pune
2804,149.7972701578995,9,electronics,Pune
2805,195.22678764554635,14,travel,Bangalore
2806,111.18768332667742,21,grocery,Pune
2807,195.97001253516197,5,grocery,Pune
2808,158.34719714996206,19,restaurant,Pune
2809,245.7695137780081,14,electronics,Pune
2810,172.52298627022327,23,travel,Mumbai
2811,194.16170421023767,20,grocery,Bangalore
2812,168.22210792977984,6,travel,Pune
2813,286.9425675926666,20,restaurant,Mumbai
2814,183.9378616941044,4,electronics,Mumbai
2815,291.6278521739601,3,restaurant,Bangalore
2816,240.70758810591332,21,travel,Delhi
2817,224.1033363667693,17,restaurant,Delhi
2818,218.436657365876,2,travel,Delhi
2819,219.6898649108126,16,grocery,Pune
2820,103.6163710327195,17,grocery,Bangalore
2821,186.05583029246216,17,restaurant,Delhi
2822,242.25789855921607,23,grocery,Pune
2823,197.55514082629472,23,travel,Bangalore
2824,129.74050765982125,1,grocery,Pune
2825,197.37977747112652,12,electronics,Delhi
2826,285.2052758127746,21,electronics,Delhi
2827,262.344585776736,14,restaurant,Mumbai
2828,196.89979953169842,4,restaurant,Mumbai
2829,247.57246385290432,2,restaurant,Bangalore
2830,181.67464898159741,4,restaurant,Pune
2831,114.80642065866405,4,travel,Pune
2832,153.77670059352226,4,travel,Delhi
2833,278.1444384254099,2,electronics,Delhi
2834,186.30034590853478,2,travel,Bangalore
2835,187.8308010312491,19,grocery,Mumbai
2836,185.00809018625597,22,electronics,Delhi
2837,295.2068294786503,17,restaurant,Pune
2838,281.29794576810315,19,restaurant,Delhi
2839,310.9390116724067,3,travel,Mumbai
2840,192.04773947999743,0,electronics,Pune
2841,214.78122443735475,15,travel,Mumbai
2842,124.16787252896044,7,travel,Bangalore
2843,273.8467213059137,16,travel,Bangalore
2844,141.61102243660326,7,electronics,Mumbai
2845,210.83877818813144,6,restaurant,Pune
2846,145.1348736183578,7,grocery,Mumbai
2847,170.5566586630652,20,restaurant,Delhi
2848,158.136878447515,23,electronics,Delhi
2849,169.6062369662091,11,restaurant,Mumbai
2850,173.04386484255107,15,restaurant,Delhi
2851,172.58656025374614,11,grocery,Mumbai
2852,241.66669558901535,18,restaurant,Delhi
2853,144.756860346874,9,restaurant,Mumbai
2854,211.02707135069335,6,restaurant,Delhi
2855,260.8979576152779,11,travel,Pune
2856,174.3401817743302,19,electronics,Pune
2857,164.1040554626199,4,electronics,Delhi
2858,188.47376874098745,15,grocery,Mumbai
2859,258.9862604180355,8,travel,Delhi
2860,209.70538154766788,6,travel,Bangalore
2861,173.4392852696201,19,restaurant,Bangalore
2862,224.19383255940198,21,electronics,Mumbai
2863,144.88539250817882,13,grocery,Delhi
2864,234.0679755221474,10,travel,Delhi
2865,220.43036538508838,6,restaurant,Pune
2866,184.6095764430558,9,grocery,Mumbai
2867,158.07071007763847,8,travel,Bangalore
2868,155.66595388582715,3,grocery,Bangalore
2869,226.7408668172955,15,travel,Mumbai
2870,261.4490251244531,9,grocery,Bangalore
2871,168.13461264856025,18,travel,Mumbai
2872,222.91933517757423,23,travel,Bangalore
2873,95.64864906989656,16,grocery,Bangalore
2874,170.76911346714002,8,travel,Mumbai
2875,198.44705335645492,12,travel,Mumbai
2876,154.5158291509083,0,travel,Bangalore
2877,153.1746812605202,1,grocery,Bangalore
2878,166.6110221765557,12,grocery,Pune
2879,214.60963641631866,23,travel,Delhi
2880,190.63354907968127,8,travel,Mumbai
2881,88.0884383337514,6,grocery,Mumbai
2882,93.9649923682467,15,restaurant,Delhi
2883,169.65674110714122,18,travel,Pune
2884,222.8843293026776,6,restaurant,Bangalore
2885,62.62475786373827,5,grocery,Bangalore
2886,175.01349119241848,17,travel,Pune
2887,173.68760717412894,18,restaurant,Pune
2888,269.41688891042236,10,grocery,Delhi
2889,180.74890941435683,11,restaurant,Delhi
2890,219.1494492370464,9,electronics,Bangalore
2891,207.06285700437317,12,grocery,Pune
2892,93.47167600963996,11,electronics,Pune
2893,238.41036083158687,20,grocery,Bangalore
2894,210.7698252728144,9,grocery,Bangalore
2895,225.41343198372948,19,travel,Bangalore
2896,396.31188532181636,17,electronics,Bangalore
2897,95.79435302507058,3,electronics,Bangalore
2898,286.2348324880554,23,electronics,Delhi
2899,185.62762402998223,4,grocery,Bangalore
2900,214.36644522015047,4,electronics,Pune
2901,197.7243877349379,11,electronics,Mumbai
2902,178.7881833300978,2,travel,Delhi
2903,171.50835358806205,7,restaurant,Pune
2904,216.47543677865045,21,restaurant,Mumbai
2905,124.14131516641605,1,electronics,Delhi
2906,237.52895837608827,17,electronics,Bangalore
2907,179.1902797557373,8,electronics,Delhi
2908,143.4965330479821,12,electronics,Bangalore
2909,177.49935710020932,6,restaurant,Bangalore
2910,262.85746084312865,9,travel,Bangalore
2911,173.23324564918886,8,grocery,Mumbai
2912,217.922680910481,21,electronics,Delhi
2913,163.45218621422634,14,electronics,Bangalore
2914,237.89609249618098,4,restaurant,Pune
2915,234.2753869395102,11,electronics,Delhi
2916,292.4304416648206,0,travel,Pune
2917,191.22180272503923,11,travel,Mumbai
2918,233.43274023789533,21,electronics,Mumbai
2919,204.90337697694721,5,restaurant,Delhi
2920,264.79358909315073,18,electronics,Mumbai
2921,164.05838061956348,18,electronics,Mumbai
2922,237.25026564386405,15,restaurant,Delhi
2923,190.2651351941659,18,travel,Pune
2924,196.7905911445751,2,grocery,Bangalore
2925,204.58762422241864,22,electronics,Delhi
2926,212.61201982133386,9,travel,Delhi
2927,194.18854784390209,17,electronics,Bangalore
2928,210.73565915852632,12,grocery,Pune
2929,278.90590287810926,17,restaurant,Bangalore
2930,249.27248428076092,2,travel,Bangalore
2931,243.45772962484483,22,grocery,Pune
2932,177.22302369880646,2,electronics,Pune
2933,155.5379585885838,22,grocery,Bangalore
2934,247.76502791188764,11,travel,Bangalore
2935,243.8023396264897,19,restaurant,Delhi
2936,273.6335337875491,6,electronics,Pune
2937,169.80096870153852,23,restaurant,Mumbai
2938,188.52256723198263,7,restaurant,Pune
2939,118.0257918737283,8,grocery,Bangalore
2940,180.37644469695636,13,grocery,Bangalore
2941,249.82852552897236,4,travel,Bangalore
2942,176.6752310385901,20,travel,Bangalore
2943,232.0239897600412,18,restaurant,Mumbai
2944,190.47484470010943,20,travel,Pune
2945,216.20285141107803,15,restaurant,Mumbai
2946,142.61543050921665,23,electronics,Mumbai
2947,204.26047248169505,11,restaurant,Bangalore
2948,50.44320145496383,20,travel,Mumbai
2949,190.65519209190074,3,travel,Bangalore
2950,118.476337814243,7,restaurant,Bangalore
2951,260.2997258273408,6,grocery,Bangalore
2952,238.87036763822556,14,restaurant,Mumbai
2953,223.33354909830405,5,restaurant,Bangalore
2954,276.050311357969,4,grocery,Mumbai
2955,152.55417395875813,13,electronics,Pune
2956,287.3681598957779,20,grocery,Bangalore
2957,246.60957821301923,12,travel,Delhi
2958,188.1722356390527,9,grocery,Delhi
2959,256.7810073591472,17,travel,Delhi
2960,144.6853243794183,3,travel,Delhi
2961,158.77429192361632,7,restaurant,Delhi
2962,169.570513838015,23,restaurant,Mumbai
2963,173.55111459679924,10,electronics,Pune
2964,147.17211786198737,16,travel,Mumbai
2965,261.15415335476627,17,restaurant,Bangalore
2966,187.05727998150843,20,travel,Pune
2967,217.62524841784398,10,electronics,Pune
2968,171.48243167931597,15,travel,Pune
2969,108.96983497257415,11,electronics,Pune
2970,213.50286791957112,12,electronics,Delhi
2971,104.38725122901116,15,electronics,Bangalore
2972,196.56829769572656,22,restaurant,Pune
2973,131.5842480583595,20,grocery,Pune
2974,299.3637999615404,0,grocery,Delhi
2975,245.5681361087361,15,restaurant,Mumbai
2976,205.28768956357402,14,travel,Mumbai
2977,263.1853338827334,5,restaurant,Mumbai
2978,157.68420112671322,11,travel,Bangalore
2979,227.17396893350465,7,electronics,Mumbai
2980,209.99052168593568,6,restaurant,Pune
2981,213.2010040666835,1,grocery,Delhi
2982,263.6176750053384,11,travel,Delhi
2983,236.62460513899012,20,restaurant,Mumbai
2984,214.43618314125115,13,restaurant,Delhi
2985,117.25562818858519,15,travel,Pune
2986,151.99768523602683,10,electronics,Mumbai
2987,193.8645533202138,19,electronics,Pune
2988,204.66861871383256,8,electronics,Bangalore
2989,143.48981376630383,9,electronics,Pune
2990,320.5838337789211,16,travel,Pune
2991,275.8197027626786,11,grocery,Pune
2992,230.10591601962417,5,restaurant,Pune
2993,203.60184306418725,18,restaurant,Bangalore
2994,189.3895515049424,10,electronics,Mumbai
2995,152.40407699888823,8,travel,Pune
2996,203.87402592594313,20,grocery,Mumbai
2997,212.88762700713752,5,grocery,Delhi
2998,137.9119712259188,23,restaurant,Pune
2999,216.70882086224486,15,electronics,Pune
3000,192.23704755876255,19,restaurant,Delhi
3001,104.60962210613044,15,restaurant,Mumbai
3002,156.9807494610249,5,grocery,Bangalore
3003,179.3197233289178,4,travel,Pune
3004,294.38438286700955,20,grocery,Delhi
3005,227.8276562266879,3,restaurant,Delhi
3006,133.22592154500543,1,electronics,Pune
3007,224.30181447088185,5,electronics,Mumbai
3008,122.63480055308172,8,travel,Mumbai
3009,254.13455269435366,16,travel,Pune
3010,176.44376740910607,13,travel,Delhi
3011,195.31819056304147,6,restaurant,Pune
3012,266.2898323771095,21,restaurant,Bangalore
3013,135.6418215707875,18,travel,Bangalore
3014,130.14409074435042,0,electronics,Mumbai
3015,170.82003368269977,19,electronics,Bangalore
3016,251.91894255096582,14,electronics,Delhi
3017,124.03269622615788,17,restaurant,Bangalore
3018,58.392220094471554,2,grocery,Pune
3019,177.44205707955007,17,electronics,Delhi
3020,227.58703999554604,1,electronics,Mumbai
3021,260.01308748694146,9,electronics,Mumbai
3022,176.84193189573006,10,travel,Bangalore
3023,179.42866964419989,23,restaurant,Mumbai
3024,257.6950367127874,2,travel,Pune
3025,106.51291501522897,6,travel,Delhi
3026,180.57396124084954,7,grocery,Pune
3027,209.5211944962529,18,travel,Pune
3028,222.4609360642517,17,grocery,Pune
3029,174.50966534045588,12,travel,Pune
3030,201.72205058529207,12,electronics,Delhi
3031,75.58363232935052,23,restaurant,Delhi
3032,167.08757938330757,18,travel,Pune
3033,222.67543562772337,22,grocery,Pune
3034,150.88529828726604,11,restaurant,Mumbai
3035,202.94921107947988,16,grocery,Mumbai
3036,222.3436250401349,21,electronics,Delhi
3037,182.87253995711174,11,travel,Mumbai
3038,208.52318854982855,12,restaurant,Delhi
3039,151.8633717357694,11,electronics,Delhi
3040,189.66943601519768,18,travel,Bangalore
3041,230.51080847946113,13,travel,Delhi
3042,207.84864804842172,6,grocery,Mumbai
3043,170.67343652180324,12,grocery,Bangalore
3044,211.21082021453964,5,electronics,Mumbai
3045,235.7304895318309,23,grocery,Delhi
3046,97.5029360711261,18,electronics,Delhi
3047,257.95370324779486,18,electronics,Pune
3048,183.1872630659464,3,electronics,Delhi
3049,221.27449666201153,18,grocery,Bangalore
3050,259.8623461822614,8,restaurant,Delhi
3051,131.4163151384767,15,electronics,Pune
3052,164.52794987862268,3,restaurant,Delhi
3053,185.57256520621476,5,travel,Delhi
3054,160.81232394377858,7,grocery,Delhi
3055,286.7468287918404,23,grocery,Pune
3056,157.16139530866036,15,restaurant,Mumbai
3057,172.22266102565666,4,travel,Delhi
3058,210.21945158014884,20,travel,Bangalore
3059,139.89252369619555,21,electronics,Pune
3060,180.2159644121868,9,grocery,Bangalore
3061,215.87266306250876,22,travel,Delhi
3062,183.35697978087444,12,travel,Pune
3063,195.33065705500258,13,electronics,Delhi
3064,173.53339437758146,6,electronics,Bangalore
3065,124.27648454096165,19,restaurant,Pune
3066,216.07966056696193,5,grocery,Mumbai
3067,287.74665358236206,6,travel,Mumbai
3068,200.92008153917192,4,restaurant,Mumbai
3069,211.26320586237748,20,grocery,Delhi
3070,234.63613775584298,17,restaurant,Pune
3071,136.53347517266505,22,grocery,Bangalore
3072,285.12573290648027,11,grocery,Bangalore
3073,210.1164398211401,5,travel,Delhi
3074,281.5928449544555,0,grocery,Delhi
3075,163.34835022380054,3,electronics,Bangalore
3076,290.9030961278912,18,travel,Pune
3077,238.75777470173915,11,electronics,Delhi
3078,227.65200429261793,14,restaurant,Pune
3079,211.7012227176574,2,restaurant,Bangalore
3080,187.57356909627754,22,grocery,Pune
3081,260.02658292369364,19,grocery,Mumbai
3082,207.01799349240235,7,electronics,Bangalore
3083,101.64651482064238,10,electronics,Mumbai
3084,144.14067691464987,15,electronics,Bangalore
3085,190.70771239036264,8,restaurant,Mumbai
3086,215.49994915827776,2,electronics,Pune
3087,197.1705755550052,4,travel,Bangalore
3088,260.9485394896832,19,travel,Bangalore
3089,102.44490679806876,13,restaurant,Mumbai
3090,207.179396825258,14,electronics,Pune
3091,109.10103873064226,5,electronics,Bangalore
3092,237.98561477420841,3,grocery,Delhi
3093,195.27706427789985,7,travel,Mumbai
3094,220.9804986012059,18,restaurant,Bangalore
3095,156.8058519705117,4,electronics,Pune
3096,263.97324658288755,12,grocery,Pune
3097,252.08623320294257,15,restaurant,Pune
3098,229.17721515059438,0,restaurant,Pune
3099,193.52413765682797,12,travel,Mumbai
